Data,name,mobile,sentiment_score
"This time 🇺🇸#KamalaHarris faced with protesters of #Palestine🇵🇸

Protesters to her:

If you really cared about reproductive justice,
You would call for a ceasefire now!

You are complicit in genocide!

we will not be silent during injustice!

You are committing genocide!
**@ME_Corridors****
****@Al_Qassam_Toast**",-1001950217998,2024-02-01 09:35:35+00:00,0.5075757575757576
Assalam aluekum humans sataman 30ta bor 6myn don keraki bolsa manga ✍,6810907169,2024-02-01 09:33:52+00:00,0.5
I don't really what this group is all about!!,1854239329,2024-02-01 09:08:15+00:00,0.5
Join now best group ☝️,6681648111,2024-02-01 09:01:22+00:00,0.6
"🫂My channel, Laziza, My Dog Gives Me, I delete it even though I changed it and uploaded it",889839684,2024-02-01 09:01:10+00:00,0.5
🫂قناتي لعزيزه مينطيني كلبي احذفج رغم سويت غيرج وصعدتها,6419423229,2024-02-01 09:01:09+00:00,0.5
"😂😂 She's been running for years, oh my God",889839684,2024-02-01 09:00:34+00:00,0.5
😂😂لسنين تركض ياللهول,6419423229,2024-02-01 09:00:33+00:00,0.5
,6153483941,2024-02-01 08:26:20+00:00,0.0
"The children of Gaza demand that the world stop the genocidal war carried out by the Israeli occupation army against them.

More: @hamasvsisraell",6240799650,2024-02-01 08:06:48+00:00,0.5
"🔶When Allah Created The Pen

My father told me on the authority of Ibn Abi Umair, on the authority of Hisham, on the authority of Abu Abdullah, peace be upon him, who said: The first time God created the pen, He said to it: Write, and it was written. Whatever was and what will be until the Day of Resurrection


💝join us for more Islamic contents✨
🔗 Telegram
🔗 WhatsApp",889839684,2024-02-01 07:04:43+00:00,0.5063291139240507
"🔶When Allah Created The Pen

حَدَّثَنِي أَبِي عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ هِشَامٍ عَنْ أَبِي عَبْدِ اَللَّهِ عَلَيْهِ اَلسَّلاَمُ قَالَ: أَوَّلُ مَا خَلَقَ اَللَّهُ اَلْقَلَمُ فَقَالَ لَهُ: اُكْتُبْ فَكَتَبَ مَا كَانَ وَ مَا هُوَ كَائِنٌ إِلَى يَوْمِ اَلْقِيَامَةِ


💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-02-01 07:04:42+00:00,0.5
"Red Crescent: Occupation vehicles stormed for the third time at dawn today the courtyards of Al-Amal Hospital in Khan Yunis, took up positions there, and opened heavy fire in the vicinity of the hospital and on its buildings before withdrawing later, which led to bullets penetrating five vehicles, including three ambulances.

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-02-01 06:42:20+00:00,0.5163934426229508
,6240799650,2024-02-01 06:23:47+00:00,0.0
,6240799650,2024-02-01 06:23:47+00:00,0.0
,6240799650,2024-02-01 06:23:46+00:00,0.0
,6240799650,2024-02-01 06:23:46+00:00,0.0
,6240799650,2024-02-01 06:23:45+00:00,0.0
,6240799650,2024-02-01 06:23:44+00:00,0.0
✨Hedayat Center✨,6639058272,2024-02-01 06:22:57+00:00,0.5
,6240799650,2024-02-01 06:22:45+00:00,0.0
"Farewell to the martyrs at Abu Youssef Al-Najjar Hospital in Rafah, who died as a result of the ongoing occupation raids targeting civilians in Rafah and Khan Yunis.

Join With Us:
@hamasvsisraell
@hamas_israel_war_update",6240799650,2024-02-01 06:22:45+00:00,0.4868421052631579
"⭕️Urgent⭕️

Palestinian sources: A number of martyrs were recovered after a limited retreat of enemy vehicles from inside Khan Yunis camp, south of the Gaza Strip.

Join With Us:
@hamasvsisraell
@hamas_israel_war_update",6240799650,2024-02-01 06:10:06+00:00,0.4594594594594595
I fucked Israeli flag.😂,6240799650,2024-02-01 05:59:49+00:00,0.5
"**From River To Sea,
Palestine Will Be Free‼️

Hopefully soon, everyone will be Palestinian in time
Amen, O Allah****

Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻****@RedArrowResistance**",5888626295,2024-02-01 05:56:08+00:00,0.5
**T.me/SynagogueOfSatans**** ✡️                                      ****T.me/GodBlessPalestine**** 🇵🇸                                               ****T.me/SatanicJew**** “Chat” 💬                                                       ****T.me/IslamisTheAnswer**** ☪️                                             ****T.me/Powerfuliranian**** 🇮🇷                                                                                                    ****T.me/ExposingZionist**** the main Channel Opens through “****Telegram.org****” Not the Cabal App✡️Store or Google.**,169657243,2024-02-01 05:41:15+00:00,0.5
"**Join Our Instagram:)

****https://www.instagram.com/t.me.exposingzionist**",169657243,2024-02-01 05:37:27+00:00,0.5
@suraj_earn,5923770660,2024-02-01 04:59:49+00:00,0.5
America will send more troops or surrender or ..?,6001766723,2024-02-01 04:06:56+00:00,0.45
Hamas is destroying Israeli tanks and if America with or without tanks will die by Hamas then what..?,6001766723,2024-02-01 04:06:37+00:00,0.475
"But if they die, their family members would sue Joe Biden?",6001766723,2024-02-01 04:05:49+00:00,0.4230769230769231
5000 American soilders may join IDF for Gaza war,6001766723,2024-02-01 04:05:24+00:00,0.5
Free free palestine,6001766723,2024-02-01 04:05:01+00:00,0.8333333333333334
"💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-02-01 03:53:27+00:00,0.5
🇷🇺 **Russians Hunting Ukrainians **🇷🇺,169657243,2024-02-01 03:37:30+00:00,0.5
"These israeli pigs 🇮🇱🐖 want all people in Gaza to die in hunger by blocking humanitarian aids. 

So, who is terrorist?

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-02-01 03:01:48+00:00,0.4696969696969697
"Chicago, the first and the only one city in the US that approved Ceasefire Resolution.

__It's just a starting, giving back Palestinian's rights on the land and freedom is our goal! Zionist 🇮🇱🐖 must get out from our land!__

Credits for:
NBC Chicago",-1001666243069,2024-02-01 00:30:33+00:00,0.5
https://t.me/dlsakksavdo20,1739994364,2024-02-01 00:02:13+00:00,0.5
"Family photos in Gaza

@BisimchiMedia",889839684,2024-01-31 23:43:03+00:00,0.5
"عکس های خانوادگی در غزه

@BisimchiMedia",374943925,2024-01-31 23:43:02+00:00,0.5
"**“Abu Obaida” 🦁 The Leader of Hamas. The Lion of Palestine 🇵🇸 The Hero that 35 Countries, 8 World Powers, 3 with Nuclear Bombs trying to Kill him.****👊🇵🇸👊************
**@**ExposingZionist**** ****@SatanicJew**",169657243,2024-01-31 22:43:18+00:00,0.5
https://t.me/samhill,1058726523,2024-01-31 22:17:33+00:00,0.5
For rappers,889839684,2024-01-31 22:03:45+00:00,0.5
Для реперов,5372378314,2024-01-31 22:03:44+00:00,0.5
,1331970118,2024-01-31 21:31:49+00:00,0.0
The best group ☝️☝️☝️,6681648111,2024-01-31 20:00:50+00:00,0.625
This group was successfully connected to your IFTTT account. You can now use it with [Telegram Applets on IFTTT](https://ifttt.com/telegram).,240044026,2024-01-31 19:57:11+00:00,0.5178571428571429
,6494582696,2024-01-31 19:27:35+00:00,0.0
"I'm new here
I am sincerely sorry for all the lost",1854239329,2024-01-31 19:26:56+00:00,0.4583333333333333
"And I swear to whomever swears an oath that our resistance will be victorious ☝️🔻
This is not a wish, it is a Qur’anic martyrdom of a divine promise 🔻🔻
It's a matter of time..
The resistance charted its way to the holy place and raised the banner of jihad 🔻 . The results, when and how, are up to God.
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 18:57:07+00:00,0.5068493150684932
**Ⲏⲁⲕⲣⲩⲧⲕⲁ ⲭυⳅⲙⲁⲧⲗⲁⲣυ ⳝⲟⲣ ⲕⲉⲣⲁⲕ ⳝⲟⲗⲥⲁ ⲗυⳡ🥱**,6739033043,2024-01-31 18:39:42+00:00,0.5
I love South Africa 🇿🇦 who is speaking live at the UN right now,6047192430,2024-01-31 18:35:37+00:00,0.5714285714285714
"🇮🇱 This is an Israeli terrorist after managing to escape Gaza.                                                                                                                                 @ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 18:25:58+00:00,0.5
https://t.me/+uGhc_0MannE5MjQ9,5774440187,2024-01-31 18:21:50+00:00,0.5
**Hello bro**,6739033043,2024-01-31 18:17:22+00:00,0.5
Hello there,889839684,2024-01-31 18:17:11+00:00,0.5
**Salom**,6739033043,2024-01-31 18:17:10+00:00,0.5
"New scenes..

Remnants of tanks and equipment of occupation soldiers after fierce battles with the resistance in the Al-Qarara area, northeast of Khan Yunis.                                                                                                                                                                                        @ME_Corridors
@Al_Qassam_Toast",6594475443,2024-01-31 18:08:49+00:00,0.45161290322580644
"**You Don’t Raise Your Children Right
  ****@ExposingZionist****  ****@SatanicJew**",169657243,2024-01-31 18:01:10+00:00,0.5178571428571429
,6047192430,2024-01-31 17:57:55+00:00,0.0
https://t.me/westernhypocrisy,831409710,2024-01-31 17:56:47+00:00,0.5
I look forward to the day when the Zionist Nazi Rat Entity and all of its supporters are held accountable,6047192430,2024-01-31 17:56:40+00:00,0.5
"⭕️** Press Statement.**.

The continuing crimes of the occupation against our Palestinian people are revealed day after day, the most recent of which was documented by the Palestinian Prisoners’ Club and what was narrated by Palestinian citizens when the occupation forces executed about 30 Palestinians in a school in Beit Lahia, in the northern Gaza Strip, while they were handcuffed and blindfolded, which indicates the implementation of... The occupation army massacred civilians by executing them on the ground after abusing them.

We call on human rights organizations to document this horrific crime, to prosecute this criminal army and its Nazi leaders who continue to kill and exterminate our Palestinian people without regard to the decisions of the International Court of Justice, which demanded that they stop the crime of genocide and ethnic cleansing.

This heinous crime and others committed by the neo-Nazis against our Palestinian people will remain a curse that haunts them, and the day will come when they will be held accountable for their brutality and crimes that exceed the most horrific violations known to humanity in our modern era.
**
Islamic Resistance movement - Hamas
**
Jan 31, 2024**
Official website - Hamas movement
**https://t.me/+kUoQCMfm8bI1NWE0",6047192430,2024-01-31 17:55:14+00:00,0.5022321428571429
Main Menu,831409710,2024-01-31 17:53:44+00:00,0.5
❤️💯,6047192430,2024-01-31 17:53:21+00:00,0.5
Which way would you choose?,889839684,2024-01-31 17:37:50+00:00,0.5
**Siz qaysi yo'lni tanlagan bo'lar edingiz?**,6470656670,2024-01-31 17:37:49+00:00,0.5
,5888626295,2024-01-31 17:34:38+00:00,0.0
,5888626295,2024-01-31 17:34:32+00:00,0.0
https://youtu.be/uKJc8jNMqIE?si=AjXTAOwyTjQL4Gam,6915119085,2024-01-31 17:33:25+00:00,0.5
"**Hamas Killing Rat Soldiers in Gaza!
****@ExposingZionist**** ****@SatanicJew**",169657243,2024-01-31 17:28:40+00:00,0.48148148148148145
https://youtu.be/iH9wq_dwI1c?si=9_fq_C7AD85kw77x,6915119085,2024-01-31 17:27:58+00:00,0.5
Sold,889839684,2024-01-31 17:27:10+00:00,0.5
Sotladi,6633311135,2024-01-31 17:27:09+00:00,0.5
,6633311135,2024-01-31 17:27:02+00:00,0.0
**🔴A child recites verses from the Holy Qur’an in a soft voice while bandaging his wound he sustained in the subhuman jevvs' raids on the Gaza Strip.**,6047192430,2024-01-31 17:24:43+00:00,0.5142857142857142
https://youtu.be/BQuNMi8scuA?si=q4_5Cg5GQCctcffw,6915119085,2024-01-31 17:23:30+00:00,0.5
"An Israeli news Telegram channel published a photo of a child, who has been killed in an Israeli strike on a car in Rafah in Gaza, describing her as ""a terrorist"" who has been ""eliminated"".",6594475443,2024-01-31 17:10:38+00:00,0.47619047619047616
"A powerful message from the Palestinian child Karim from the rubble of his family home in Beit Hanoun.

__“This is our home that was destroyed by the jews.. We will return and we will rebuild our homes, better than before”__",169657243,2024-01-31 17:06:33+00:00,0.5212765957446809
"Beware lest your opponent on the Day of Resurrection be a mujahid. He will grow cold and suffer all bitterness, so that you may live in safety, pride, dignity, and peace. Beware, beware 🖤🖇
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 17:04:11+00:00,0.45555555555555555
"⚡BREAKING| US Ambassador to UN Security Council says we must be honest about the International Court of Justice's decision; as it did not order an immediate ceasefire.

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-31 17:03:37+00:00,0.4852941176470588
Sold,889839684,2024-01-31 17:00:35+00:00,0.5
"**And the Hebrew news:

The price of war, opinion poll:** More than a third of the wives of reserve soldiers who went out to fight on various fronts reported a change for the worse in their relationship with their husbands, and almost a third estimated that there is a possibility that they will decide to separate or divorce.",6594475443,2024-01-31 16:56:38+00:00,0.48507462686567165
**T.me/GodBlessPalestine** 🇵🇸,169657243,2024-01-31 16:56:00+00:00,0.5
"We see you, Palestine, 
We hear you, you are not forgotten.😔                                                                                                                                @ME_Corridors
@Al_Qassam_Toast",6594475443,2024-01-31 16:54:45+00:00,0.5
"#Watch...the targeting and destruction of enemy vehicles infiltrating the Tal Al-Hawa neighborhood, west of Gaza City #Al-Aqsa_Flood🔥🔥🔥",6594475443,2024-01-31 16:51:38+00:00,0.45454545454545453
They took me out,889839684,2024-01-31 16:50:01+00:00,0.5
خرجوني,6091157117,2024-01-31 16:50:00+00:00,0.5
"Ben Gvir: The residents of Gaza are ready to sell their kidneys to escape the Strip, and we must take advantage of this situation for displacement
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 16:48:54+00:00,0.53125
"I did it more than once, I reached the channels and the last chance passed",889839684,2024-01-31 16:47:38+00:00,0.5
last time,889839684,2024-01-31 16:47:26+00:00,0.5
"You see, he informed",889839684,2024-01-31 16:47:21+00:00,0.5
No longer respect yourself and let me in,889839684,2024-01-31 16:47:18+00:00,0.5625
I will go out and let me report to the group,889839684,2024-01-31 16:46:51+00:00,0.5
It is forbidden to report on the channel,889839684,2024-01-31 16:46:31+00:00,0.4375
,5631558065,2024-01-31 16:45:44+00:00,0.0
Someone brings me to this channel,889839684,2024-01-31 16:45:23+00:00,0.5
لحد يدخلني لهل قناة,6091157117,2024-01-31 16:45:22+00:00,0.5
"The Shujaiya neighborhood cemetery, east of Gaza, is among about 16 cemeteries destroyed by the occupation army in its ongoing aggression against the Gaza Strip.
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 16:44:42+00:00,0.484375
"I hate my country!!!!
Again they are against a ceasefire and still say this all started on 7 October, blaming Hamas for the current atrocities!!! HOW THE HELL CAN THEY STAND BY AND CONTINUE TO SUPPORT GENOCIDE!",6047192430,2024-01-31 16:40:11+00:00,0.4673913043478261
"This video is directed to the mercenaries of the West and the Arab Zionists who own the alleged national publications hostile to the resistance and the people of Gaza.
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-31 16:38:21+00:00,0.47058823529411764
"✅ Jeffrey Sachs:

📍Israel is on its way to being recognized as a genocidal state/No matter how much Israel loves to lie, the devastating record they left behind will haunt them for generations!!

🆔 @Baridmedia",889839684,2024-01-31 16:33:09+00:00,0.475
